N,Integration Value
36430,3.1421529034741966
36440,3.140102095014651
36450,3.13902267858901
36460,3.1450261834552498
36470,3.1475430618338867
36480,3.1459599525266553
36490,3.1424616678745183
36500,3.140298498215025
36510,3.144360476890726
36520,3.1462415865915623
36530,3.148724990382189
36540,3.1439756498179707
36550,3.1420114955765412
36560,3.1410182581977204
36570,3.1402987234528803
36580,3.146313797299343
36590,3.1381345581386832
36600,3.142699713913797
36610,3.138616069064184
36620,3.1449045700623013
36630,3.141314528398417
36640,3.1410987324009207
36650,3.1439348268873366
36660,3.135020614536312
36670,3.1444002939796936
36680,3.1411880664749425
36690,3.1395831442413886
36700,3.140598835193566
36710,3.1432123835298658
36720,3.1374035275546532
36730,3.145447263795414
36740,3.1385033932074866
36750,3.140881509262522
36760,3.14761510340449
36770,3.140990475982441
36780,3.1408656989056234
36790,3.14003260751767
36800,3.139298441655953
36810,3.1422397267666176
36820,3.134055220919611
36830,3.141825072251906
36840,3.147261356610158
36850,3.14318311454889
36860,3.144369448813182
36870,3.138500428806475
36880,3.144240474938576
36890,3.1431213602426284
36900,3.1371119405614727
36910,3.1412706181773498
36920,3.137306554015527
36930,3.1376719324463207
36940,3.1418561655225914
36950,3.135986612049251
36960,3.1419236820402148
36970,3.1394515291020526
36980,3.134949853245999
36990,3.1424333588938302
37000,3.1437493599747954
37010,3.1445052554675814
37020,3.135740581541533
37030,3.1468260290484102
37040,3.139920608238649
37050,3.141404867177775
37060,3.1466957216626983
37070,3.1396861374889817
37080,3.1417426557539776
37090,3.1437685642357915
37100,3.138454970771477
37110,3.1465074741695687
37120,3.146057908869227
37130,3.144069330378746
37140,3.1380088912283735
37150,3.14365541129027
37160,3.136326793448911
37170,3.1422091064323983
37180,3.1340063858367797
37190,3.138169107519833
37200,3.13994310399127
37210,3.1389913610550524
37220,3.142778637087003
37230,3.143542548950967
37240,3.142986649789729
37250,3.1386147224635748
37260,3.144150231740305
37270,3.1405461504269905
37280,3.1328709578885703
37290,3.1447085331857583
37300,3.139546160089729
37310,3.1431111634359863
37320,3.1450275538408303
37330,3.142498778075864
37340,3.141054488812087
37350,3.137901964445519
37360,3.1423303034200636
37370,3.1399782433753507
37380,3.143479696891097
37390,3.13960283697923
37400,3.1356399421344654
37410,3.1382437721921566
37420,3.1460994256974675
37430,3.1467664930372496
37440,3.147569877076743
37450,3.142939377101697
37460,3.1450611011587712
37470,3.1385494133114484
37480,3.145270081090107
37490,3.137858805604728
37500,3.1425716611866927
37510,3.139729985602477
37520,3.14076241199545
37530,3.1405248390560225
37540,3.1408800002374107
37550,3.1329468719095375
37560,3.1405891664231573
37570,3.146115758930335
37580,3.1385805026644302
37590,3.1475282547275683
37600,3.137538077532633
37610,3.134182535841455
37620,3.1408421953237755
37630,3.141463335987531
37640,3.143602119739958
37650,3.1424494529745357
37660,3.1436144273235023
37670,3.1431319060777496
37680,3.1438178963124472
37690,3.149055641580204
37700,3.1410715209618134
37710,3.140122541282747
37720,3.1405986837289643
37730,3.1443228037386306
37740,3.1401618331351853
37750,3.141030663161588
37760,3.1386178219225016
37770,3.143218187029215
37780,3.141936655311962
37790,3.1421557869227423
37800,3.1460188636109354
37810,3.140919401861769
37820,3.142617981401263
37830,3.146841006849992
37840,3.1401500072161106
37850,3.134832273234183
37860,3.1377707699324513
37870,3.1403743476644204
37880,3.1452361627476115
37890,3.1435748690061183
37900,3.135913266034902
37910,3.1414205279366887
37920,3.1456696777456843
37930,3.1455373620078593
37940,3.1400672332125295
37950,3.146263920295242
37960,3.1404862620354796
37970,3.1396468620574782
37980,3.1490475062060543
37990,3.1435382044186544
38000,3.1403505290589697
38010,3.1378797694929554
38020,3.139135033909989
38030,3.143540104994381
38040,3.140895860825712
38050,3.137218399280396
38060,3.1406407315670783
38070,3.1465101804116005
38080,3.1428081859629566
38090,3.1434489134434904
38100,3.1437438839116156
38110,3.1421806407343134
38120,3.139876544398565
38130,3.144471212725528
38140,3.1392643189547185
38150,3.138651035086085
38160,3.142493498991413
38170,3.1428341261173154
38180,3.1427173497271967
38190,3.14142293448579
38200,3.1426922585468504
38210,3.1428380194084258
38220,3.1433218523917814
38230,3.1440161183647626
38240,3.1415989882785236
38250,3.136956027383932
38260,3.1448007557924327
38270,3.1423497829835667
38280,3.1484043529731838
38290,3.1374147532305443
38300,3.142926215427559
38310,3.1433043646099437
38320,3.137511273077389
38330,3.137828765544994
38340,3.1475073121581074
38350,3.1370931259251678
38360,3.1387270532814653
38370,3.140316282648073
38380,3.1361496185789983
38390,3.1441896130341593
38400,3.1430015134604234
38410,3.1430486998666725
38420,3.143939547602562
38430,3.1446983696317217
38440,3.139232190061887
38450,3.1389467941477216
38460,3.135965064939923
38470,3.144939714008946
38480,3.137868746612854
38490,3.1445461102713193
38500,3.1404341701836573
38510,3.1401968233613533
38520,3.1487264705472584
38530,3.1409209965397764
38540,3.1397635913856874
38550,3.1446533041946254
38560,3.1440244849325536
38570,3.1352340924775333
38580,3.14136780352728
38590,3.1436539364334006
38600,3.142382477175524
38610,3.1413754568811676
38620,3.1383576622025116
38630,3.14384709832623
38640,3.138833754421524
38650,3.1466115077689087
38660,3.1412202634398594
38670,3.1391075871393523
38680,3.1359453591907833
38690,3.137591035698716
38700,3.1406040639475132
38710,3.142051178097171
38720,3.1377268087211667
38730,3.140265795582706
38740,3.1380880502285846
38750,3.138223305435491
38760,3.1408956888804878
38770,3.1442649750888134
38780,3.1408700620040504
38790,3.146737966709437
38800,3.141062672405995
38810,3.1393538608312093
38820,3.144677284387887
38830,3.146028523242256
38840,3.147280125653142
38850,3.1427788505663505
38860,3.1401768526916234
38870,3.140989051739649
38880,3.1405571010843834
38890,3.1423115720615407
38900,3.144492462532162
38910,3.140944876390764
38920,3.139824972431454
38930,3.13467648004535
38940,3.1395248273477496
38950,3.140985095788738
38960,3.147763727647827
38970,3.1397047931183746
38980,3.145425708954585
38990,3.137866290956652
39000,3.1384494537941787
39010,3.1389949743736723
39020,3.138823212024689
39030,3.1389831848374334
39040,3.1456996865246505
39050,3.143743885348804
39060,3.142364110377856
39070,3.139982665399299
39080,3.144440322582811
39090,3.135133861135733
39100,3.1392198278899106
39110,3.142445084410195
39120,3.1453403371977364
39130,3.1432857348885452
39140,3.1398349272821404
39150,3.1422016759182507
39160,3.144833126957006
39170,3.1384817696984677
39180,3.144632111177487
39190,3.1417704663250494
39200,3.145658115448866
39210,3.13957488717455
39220,3.134637613466414
39230,3.1480713910586045
39240,3.143274104943345
39250,3.141471600118778
39260,3.1365513372729916
39270,3.144949514586211
39280,3.141582091292111
39290,3.1473348286714846
39300,3.1401767862155614
39310,3.1439349131325924
39320,3.143954800469636
39330,3.13952703380282
39340,3.1403982802672603
39350,3.1416572086799235
39360,3.1406027400233434
39370,3.138788120210025
39380,3.142797454424715
39390,3.1414391911557633
39400,3.1380498040258846
39410,3.1412060560682753
39420,3.1456595686911593
39430,3.143968189542586
39440,3.146523110027467
39450,3.1396320141718084
39460,3.1429732576265907
39470,3.145538172273494
39480,3.139675878813548
39490,3.145805899706986
39500,3.1424626437829457
39510,3.1452231044592662
39520,3.1420962155310006
39530,3.14092136549301
39540,3.1430010305914333
39550,3.1468741855560767
39560,3.1422553700171356
39570,3.1396384411071083
39580,3.1429475576152965
39590,3.147439792849743
39600,3.135484820033609
39610,3.1386632316916665
39620,3.1432589292566564
39630,3.1405393630847938
39640,3.140257319373279
39650,3.1408378955829677
39660,3.1456443408954353
39670,3.139436770604437
39680,3.1391436140474003
39690,3.139618660676479
39700,3.137353742451034
39710,3.1472320804156366
39720,3.140687040659457
39730,3.134085036511926
39740,3.1409655099795155
39750,3.1443179291489014
39760,3.1346696512377066
39770,3.143341139391179
39780,3.147164127560163
39790,3.1416583946320307
39800,3.1424153756239877
39810,3.1426025732365814
39820,3.1449948242475254
39830,3.1378377267344963
39840,3.13851486040621
39850,3.140625044700315
39860,3.1407009779563326
39870,3.1437846170066903
39880,3.1422574089183217
39890,3.1375012578260337
39900,3.137191213028631
39910,3.1427905844099873
39920,3.140541405223301
39930,3.138655874968133
39940,3.141814334691299
39950,3.1471625301254584
39960,3.146365409736935
39970,3.1407135664144836
39980,3.14382521570576
39990,3.1417604184007986
